"Cases_per_M","Deaths_per_M","Retail","Grocery","Parks","Transit","Workplaces","Residential","Stringency_M","Overall_M","Health_M","Economic_M","Tweets","Sentiment"
2.1114333633284064,0.10175582473871839,-62,-36,-42,-58,-55,19,96.3,65.56,75.64,0,4058783,35.82425758719854
1.0429972035718635,0,-66,-43,-47,-60,-57,20,96.3,65.56,75.64,0,4169142,36.16942832395418
1.2210698968646208,0.05087791236935919,-64,-42,-48,-61,-55,21,96.3,65.56,75.64,0,4257355,34.29514457054871
1.9333606700356494,0.10175582473871839,-68,-47,-50,-62,-48,19,96.3,65.56,75.64,0,4276093,35.785329746769584
0.9158024226484655,0.17807269329275718,-68,-46,-51,-61,-33,17,96.3,65.56,75.64,0,4621539,35.0005827606254
0.763168685540388,0.05087791236935919,-69,-45,-50,-62,-56,23,96.3,65.56,75.64,0,4554228,35.984929593341796
1.2719478092339798,0.10175582473871839,-67,-42,-47,-61,-57,20,94.44,62.22,71.79,0,4492680,35.27454216731489
0.8394855540944267,0.0763168685540388,-66,-42,-45,-62,-56,20,94.44,62.22,71.79,0,4589240,34.308180176253764
0.48334016750891234,0.0763168685540388,-67,-42,-45,-63,-56,19,94.44,62.22,71.79,0,4501584,33.941248969827825
0.5342180798782715,0.0763168685540388,-65,-41,-48,-64,-57,20,94.44,62.22,71.79,0,4595815,35.591110576685764
0.40702329895487355,0.05087791236935919,-67,-48,-45,-62,-49,17,89.81,59.44,68.59,0,4737815,36.34246548935451
0.33070643040083475,0,-64,-40,-46,-59,-27,14,89.81,59.44,68.59,0,4509157,34.83977839564053
0.25438956184679595,0.025438956184679597,-62,-38,-42,-57,-49,19,89.81,59.44,68.59,0,4513770,34.51945228906942
0.763168685540388,0.05087791236935919,-58,-35,-38,-55,-49,16,89.81,59.44,68.59,0,4625664,34.54329870999057
0,0,-32,-6,-18,-31,-25,9,89.81,59.44,68.59,0,4581466,34.465474446751976
0.9921192912025043,0,-30,-1,-16,-19,-22,9,77.78,52.22,60.26,0,4595739,32.734901036054644
0,0,-24,2,-15,-23,-20,10,75,50.56,58.33,0,4596412,31.74381994591611
0.27982851803147557,0.025438956184679597,-28,-11,-20,-24,-8,7,75,50.56,58.33,0,4544016,32.24137970853218
0.10175582473871839,0,-21,6,-12,-17,6,4,75,50.56,58.33,0,4347494,31.40317779766102
0.22895060566211636,0.05087791236935919,-14,6,-3,-10,-7,6,61.11,42.22,48.72,0,2838310,27.401980012994468
0,0,-5,13,3,-3,-7,5,61.11,42.22,48.72,0,2645871,21.760664445668386
0.17807269329275718,0.10175582473871839,-1,11,6,2,-1,4,52.78,37.22,42.95,0,2456896,20.422862108391183
0.40702329895487355,0,4,13,5,-1,1,4,52.78,37.22,42.95,0,2510462,19.946406838374156
0.17807269329275718,0.05087791236935919,-2,9,7,-4,9,1,52.78,37.22,42.95,0,2527490,20.57365537669582
0.12719478092339798,0,0,10,6,1,-4,4,52.78,37.22,42.95,0,2316456,21.825435858725978
0.12719478092339798,0,11,19,13,5,1,2,52.78,37.22,42.95,0,2016227,20.819043524092802
0.05087791236935919,0,11,17,10,5,3,2,52.78,37.22,42.95,0,1309774,21.894435005577986
0.1526337371080776,0,9,17,9,10,5,2,52.78,37.22,42.95,0,1754659,20.385194637196836
0.1526337371080776,0,7,13,3,6,5,2,52.78,37.22,42.95,0,1349976,22.615146653154437
0.025438956184679597,0,12,15,12,15,10,1,52.78,37.22,42.95,0,2555832,21.781184193147524
0.025438956184679597,0,7,14,10,10,13,1,52.78,37.22,42.95,0,2630531,21.899421218594288
0,0,5,11,7,12,2,3,52.78,37.22,42.95,0,2448979,21.813699850865728
0.10175582473871839,0,8,16,8,12,7,1,50.93,36.11,41.67,0,2279065,21.11919010161616
0.025438956184679597,0,1,5,0,5,7,1,50.93,36.11,41.67,0,1941314,21.930170897820272
0,0,9,10,11,15,13,-1,19.44,13.89,16.03,0,1357417,22.145991026431258
0,0,11,12,9,14,13,0,19.44,11.67,13.46,0,925853,19.248908403280762
0,0,11,10,10,17,13,0,11.11,6.67,7.69,0,693191,21.312233598241956
0,0,14,12,16,13,11,0,11.11,6.67,7.69,0,667771,21.777529740904537
0,0,9,6,7,11,9,1,11.11,6.67,7.69,0,467832,22.17599012895094
0,0,11,10,8,12,11,0,2.78,1.67,1.92,0,565949,23.83847130744686
0,0,15,12,13,15,11,-1,0,0,0,0,574422,22.73058632540132
0,0,12,8,11,16,13,-1,0,0,0,0,495631,22.329089218154692
0,0,11,8,7,12,12,0,0,0,0,0,488779,27.599607603349163
0,0,16,13,13,19,14,0,0,0,0,0,505854,18.39647821691836
81.76598208896792,15.700699802619773,-83,-17,10,-63,-65,28,90.74,73.33,69.23,100,4362168,34.15444507570109
100.52525977521492,7.952302497430795,-83,-22,6,-65,-65,28,90.74,73.33,69.23,100,4272867,45.676259095111185
158.63823956413225,8.360112881914425,-88,-31,-36,-66,-47,19,90.74,73.33,69.23,100,4356877,35.61213076874958
144.568781299447,8.971828458639871,-87,-21,-46,-65,-51,22,90.74,73.33,69.23,100,4167576,35.221571493237924
147.62735918307425,8.564018074156241,-85,-19,-26,-68,-66,33,90.74,73.33,69.23,100,4006677,36.93043936344002
217.77074531425868,7.74839730518898,-84,-17,-7,-66,-67,31,90.74,73.33,69.23,100,4370988,37.18009069393174
169.64911994519028,8.360112881914425,-69,-22,-5,-71,-68,29,90.74,73.33,69.23,100,4195499,36.095875669838236
202.27395070388073,6.321060959496273,-68,-20,-1,-71,-68,28,90.74,73.33,69.23,100,4381637,36.91369052689451
148.23907475979968,2.8546726913854132,-77,-38,-15,-80,-86,34,90.74,73.33,69.23,100,4375774,35.660245784530595
171.076456290883,6.728871343979903,-90,-58,-69,-82,-56,21,90.74,73.33,69.23,100,4368381,35.30647155597895
141.9180138003034,4.893724613803566,-76,-12,-31,-70,-54,21,90.74,73.33,69.23,100,4071106,35.49645525858051
238.36516973068203,5.7093453827708265,-73,-18,-26,-76,-74,34,90.74,73.33,69.23,100,4385107,37.154645765611505
105.01117400453485,5.097629806045381,-68,-12,-24,-73,-69,31,90.74,73.33,69.23,100,4015241,37.662610149582754
70.34729132342626,7.3405869207053485,-69,-17,-10,-72,-69,29,90.74,73.33,69.23,100,4380089,37.1076552815191
51.58801363717926,3.262483075869044,-66,-15,6,-71,-69,28,90.74,73.33,69.23,100,4283241,38.83817899228955
103.37993246660032,4.2820090370781205,-68,-24,-9,-74,-69,29,90.74,73.33,69.23,100,4376721,36.38576931952974
67.49261863204084,3.466388268110859,-81,-33,-59,-79,-52,20,85.19,70,65.38,100,4369411,34.22902462010003
86.45580151052967,4.485914229319936,-78,-23,-46,-74,-56,22,85.19,70,65.38,100,4267977,34.89355954993167
81.96988728120972,2.650767499143598,-74,-22,-35,-76,-69,34,85.19,70,65.38,100,4273265,36.102468684726375
43.227900755264834,2.8546726913854132,-74,-23,-38,-76,-70,33,85.19,70,65.38,100,4187046,35.20970031142165
66.26918747858996,3.466388268110859,-75,-26,-31,-75,-70,31,85.19,70,65.38,100,4363049,34.54064893222153
60.152031711335496,1.631241537934522,-73,-25,-22,-74,-70,30,85.19,70,65.38,100,4058783,35.82425758719854
40.78103844836305,2.0390519224181523,-73,-29,-37,-76,-68,29,85.19,70,65.38,100,4169142,36.16942832395418
59.948126519093684,2.8546726913854132,-83,-37,-59,-78,-52,19,85.19,70,65.38,100,4257355,34.29514457054871
61.579368057028205,0.6117155767254457,-80,-22,-59,-75,-53,21,85.19,70,65.38,100,4276093,35.785329746769584
51.99582402166289,2.0390519224181523,-63,-13,0,-66,-56,26,75.93,64.44,58.97,100,4621539,35.0005827606254
47.917720176826585,0.4078103844836305,-60,-16,15,-65,-56,25,57.41,53.33,46.15,100,4554228,35.984929593341796
41.59665921733031,0.20390519224181525,-60,-18,13,-63,-55,24,48.15,47.78,39.74,100,4492680,35.27454216731489
44.655237100957535,0.4078103844836305,-51,-9,10,-62,-53,22,48.15,47.78,39.74,100,4589240,34.308180176253764
24.672528261259643,0.20390519224181525,-49,-18,7,-61,-51,21,48.15,40,42.31,25,4501584,33.941248969827825
20.798329608665156,0,-59,-11,39,-53,-39,13,48.15,40,42.31,25,4595815,35.591110576685764
25.69205422246872,0,-59,-3,-12,-59,-39,17,48.15,40,42.31,25,4737815,36.34246548935451
38.945891718186715,0.20390519224181525,-53,-9,16,-57,-48,23,48.15,40,42.31,25,4509157,34.83977839564053
15.088984225894329,0,-48,-10,29,-54,-48,22,48.15,40,42.31,25,4513770,34.51945228906942
14.069458264685252,0,-46,-9,14,-52,-46,20,48.15,40,42.31,25,4625664,34.54329870999057
11.010880381058023,0,-59,-24,67,-62,-80,29,48.15,40,42.31,25,4581466,34.465474446751976
8.156207689672609,0,-26,15,21,-45,-49,18,48.15,40,42.31,25,4595739,32.734901036054644
7.74839730518898,0.20390519224181525,-36,7,20,-35,-16,9,48.15,40,42.31,25,4596412,31.74381994591611
4.2820090370781205,0,-32,2,-15,-34,-12,9,42.59,33.33,38.46,0,4544016,32.24137970853218
5.505440190529011,0,-19,10,1,-30,-26,12,42.59,33.33,38.46,0,4347494,31.40317779766102
1.631241537934522,0.20390519224181525,-3,33,-13,-14,-3,3,31.48,26.67,30.77,0,2838310,27.401980012994468
2.8546726913854132,0,-3,11,-3,-9,-1,2,11.11,14.44,16.67,0,2645871,21.760664445668386
0.4078103844836305,0,-3,3,-13,-6,0,2,11.11,14.44,16.67,0,2456896,20.422862108391183
0.20390519224181525,0,0,2,0,-4,0,0,11.11,14.44,16.67,0,2510462,19.946406838374156
1.0195259612090761,0,-3,3,-1,-4,0,1,11.11,14.44,16.67,0,1501584,20.17450321934872
1.4273363456927066,0,3,7,10,0,1,0,11.11,14.44,16.67,0,2527490,20.57365537669582
0.815620768967261,0,4,4,15,0,2,0,11.11,14.44,16.67,0,2316456,21.825435858725978
0.20390519224181525,0,5,4,25,1,1,0,11.11,14.44,16.67,0,2016227,20.819043524092802
0,0,4,4,12,1,1,0,11.11,14.44,16.67,0,1754659,20.385194637196836
0.20390519224181525,0,3,3,-5,2,2,0,11.11,14.44,16.67,0,1349976,22.615146653154437
0,0,-12,-3,-28,-9,-3,3,11.11,14.44,16.67,0,2555832,21.781184193147524
0,0,3,5,0,4,1,0,5.56,11.11,12.82,0,2630531,21.899421218594288
0,0,4,3,15,4,2,0,5.56,11.11,12.82,0,2448979,21.813699850865728
0,0,-1,0,9,1,2,0,5.56,11.11,12.82,0,2279065,21.11919010161616
0,0,-2,3,6,0,3,0,5.56,11.11,12.82,0,1941314,21.930170897820272
0,0,1,3,3,1,1,0,5.56,3.33,3.85,0,1357417,22.145991026431258
0,0,-3,-2,1,1,0,0,5.56,3.33,3.85,0,925853,19.248908403280762
0,0,-2,0,-4,-1,-1,0,5.56,3.33,3.85,0,693191,21.312233598241956
0,0,1,-3,-1,-1,-13,3,5.56,3.33,3.85,0,667771,21.777529740904537
0,0,8,-1,12,-1,-12,2,5.56,3.33,3.85,0,467832,22.17599012895094
0,0,2,-3,-5,-2,-9,2,5.56,3.33,3.85,0,565949,23.83847130744686
0,0,6,-2,12,0,-7,1,5.56,3.33,3.85,0,574422,22.73058632540132
0,0,8,1,12,0,-8,2,5.56,3.33,3.85,0,495631,22.329089218154692
0,0,-6,-7,-29,-6,-1,2,5.56,3.33,3.85,0,488779,27.599607603349163
0,0,-11,-6,-36,-12,-4,3,5.56,3.33,3.85,0,505854,18.39647821691836
26.058255695577596,0.5868976508012972,-69,-16,-42,-51,-52,26,87.96,80,76.92,100,4362168,34.15444507570109
26.527773816218634,0.9390362412820755,-70,-20,-44,-52,-53,27,87.96,80,76.92,100,4272867,45.676259095111185
33.21840703535342,1.5259338920833727,-68,-15,-35,-53,-54,26,87.96,80,76.92,100,4356877,35.61213076874958
26.293014755898117,1.056415771442335,-85,-42,-61,-52,-35,14,91.67,82.22,79.49,100,4167576,35.221571493237924
30.166539251186677,1.4085543619231133,-75,-28,-49,-54,-52,18,91.67,82.22,79.49,100,4006677,36.93043936344002
53.407686222918045,0.8216567111218162,-75,-19,-53,-59,-60,31,94.44,83.89,81.41,100,4370988,37.18009069393174
53.99458387371934,0.8216567111218162,-94,-86,-70,-80,-90,38,94.44,83.89,81.41,100,4195499,36.095875669838236
51.764372800674415,1.5259338920833727,-83,-29,-63,-67,-78,35,94.44,83.89,81.41,100,4381637,36.91369052689451
47.1865711244243,0.23475906032051888,-78,-5,-52,-58,-68,32,91.67,82.22,79.49,100,4375774,35.660245784530595
39.32214260368691,0.7042771809615567,-78,-11,-48,-61,-68,32,91.67,82.22,79.49,100,4368381,35.30647155597895
51.64699327051416,1.056415771442335,-89,-37,-74,-59,-45,16,91.67,82.22,79.49,100,4071106,35.49645525858051
66.20205501038633,1.7606929524038917,-85,-30,-68,-64,-63,21,94.44,83.89,81.41,100,4385107,37.154645765611505
18.311206705000473,0.7042771809615567,-96,-88,-77,-84,-92,41,94.44,83.89,81.41,100,4015241,37.662610149582754
40.37855837512925,0.9390362412820755,-88,-38,-73,-73,-84,39,94.44,83.89,81.41,100,4380089,37.1076552815191
55.63789729596298,0.9390362412820755,-71,25,-54,-49,-62,29,90.74,81.67,78.85,100,4283241,38.83817899228955
48.36036642602689,0.35213859048077834,-73,22,-55,-52,-60,29,87.96,80,76.92,100,4376721,36.38576931952974
69.25392279455308,0.8216567111218162,-75,6,-52,-57,-60,30,87.96,80,76.92,100,4369411,34.22902462010003
138.0383274684651,0.5868976508012972,-88,-30,-72,-58,-42,16,87.96,80,76.92,100,4267977,34.89355954993167
77.5878694359315,1.5259338920833727,-79,-22,-55,-55,-57,19,87.96,80,76.92,100,4273265,36.102468684726375
79.23118285817513,0.11737953016025944,-79,-12,-57,-59,-60,32,85.19,78.33,75,100,4187046,35.20970031142165
51.999131860994936,0.35213859048077834,-80,-15,-62,-61,-61,31,85.19,78.33,75,100,4363049,34.54064893222153
26.527773816218634,0.23475906032051888,-80,-16,-61,-60,-60,31,81.48,71.11,66.67,100,4058783,35.82425758719854
73.71434494064293,0.35213859048077834,-73,-23,-62,-61,-60,31,81.48,64.44,66.67,50,4169142,36.16942832395418
68.54964561359152,0.23475906032051888,-67,-13,-56,-61,-59,30,81.48,64.44,66.67,50,4257355,34.29514457054871
43.313046629135734,0.23475906032051888,-87,-45,-80,-65,-46,17,81.48,64.44,66.67,50,4276093,35.785329746769584
34.86172045759706,0.35213859048077834,-75,-37,-66,-63,-59,20,81.48,64.44,66.67,50,4621539,35.0005827606254
51.529613740353895,0.23475906032051888,-75,-33,-66,-64,-59,33,81.48,64.44,66.67,50,4554228,35.984929593341796
57.28121071820661,0.23475906032051888,-63,-13,-45,-55,-57,29,81.48,64.44,66.67,50,4492680,35.27454216731489
43.547805689456254,0,-62,-11,-44,-53,-56,28,81.48,64.44,66.67,50,4589240,34.308180176253764
22.067351670128776,0,-61,-13,-32,-52,-55,28,81.48,64.44,66.67,50,4501584,33.941248969827825
20.071899657404366,0,-61,-18,-32,-55,-55,27,81.48,64.44,66.67,50,4595815,35.591110576685764
4.108283555609081,0.11737953016025944,-80,-39,-58,-53,-41,16,81.48,64.44,66.67,50,4737815,36.34246548935451
28.640605359103304,0,-69,-27,-60,-59,-55,19,81.48,64.44,66.67,50,4509157,34.83977839564053
0.7042771809615567,0,-62,-12,-54,-54,-52,29,77.78,62.22,64.1,50,4513770,34.51945228906942
19.60238153676333,0,-58,0,-50,-50,-50,26,77.78,62.22,64.1,50,4625664,34.54329870999057
1.1737953016025944,0,-54,-5,-43,-44,-41,22,77.78,62.22,64.1,50,4581466,34.465474446751976
7.2775308699360854,0,-34,29,14,-29,-33,15,62.96,46.67,50,25,4596412,31.74381994591611
2.3475906032051888,0,-34,58,-31,-18,-7,6,52.78,40.56,42.95,25,4544016,32.24137970853218
1.6433134222436323,0,-28,5,-36,-25,-25,8,52.78,40.56,42.95,25,4347494,31.40317779766102
1.4085543619231133,0,-21,11,-17,-14,-3,6,41.67,33.89,35.26,25,2838310,27.401980012994468
3.6387654349680427,0,-3,9,44,-8,-20,5,33.33,25.56,25.64,25,2645871,21.760664445668386
1.6433134222436323,0,1,17,26,-6,-15,5,33.33,25.56,25.64,25,2456896,20.422862108391183
0.7042771809615567,0,7,18,32,1,0,1,33.33,25.56,25.64,25,2510462,19.946406838374156
0.23475906032051888,0,3,29,33,3,6,0,33.33,22.22,25.64,0,1501584,20.17450321934872
0.23475906032051888,0,-5,7,-7,-5,3,2,33.33,22.22,25.64,0,2527490,20.57365537669582
0.5868976508012972,0,1,13,23,0,1,0,33.33,22.22,25.64,0,2316456,21.825435858725978
0.35213859048077834,0,30,19,105,-5,-68,13,19.44,13.89,16.03,0,1754659,20.385194637196836
0,0,8,9,13,3,0,-1,19.44,13.89,16.03,0,1349976,22.615146653154437
0.46951812064103776,0,0,2,11,0,1,0,19.44,13.89,16.03,0,2555832,21.781184193147524
0.11737953016025944,0,7,5,81,11,4,-2,19.44,13.89,16.03,0,2630531,21.899421218594288
0,0,4,3,24,3,1,-1,19.44,13.89,16.03,0,2448979,21.813699850865728
0,0,4,1,23,2,1,-1,19.44,13.89,16.03,0,2279065,21.11919010161616
0,0,2,-2,-5,-2,-1,1,19.44,13.89,16.03,0,1941314,21.930170897820272
0.11737953016025944,0,0,-1,2,-2,-1,1,19.44,13.89,16.03,0,1357417,22.145991026431258
0,0,1,1,9,0,1,0,19.44,13.89,16.03,0,925853,19.248908403280762
0.11737953016025944,0,-2,-2,-13,-3,0,1,19.44,13.89,16.03,0,693191,21.312233598241956
0,0,5,3,44,6,4,-1,19.44,13.89,16.03,0,667771,21.777529740904537
0,0,3,2,9,0,1,0,19.44,13.89,16.03,0,467832,22.17599012895094
0,0,-3,-5,-10,-2,0,1,19.44,13.89,16.03,0,565949,23.83847130744686
0,0,2,0,8,1,1,0,19.44,13.89,16.03,0,574422,22.73058632540132
0,0,3,1,9,1,1,0,19.44,13.89,16.03,0,495631,22.329089218154692
0,0,2,1,12,1,1,0,19.44,13.89,16.03,0,488779,27.599607603349163
0,0,13,9,64,14,1,-3,19.44,13.89,16.03,0,505854,18.39647821691836
37.376026652022865,7.521594015965594,-79,-45,-76,-77,-61,29,93.52,79.72,84.29,50,4362168,34.15444507570109
50.480830323011375,7.173678874257934,-79,-48,-79,-79,-61,29,93.52,79.72,84.29,50,4272867,45.676259095111185
57.836750461973324,7.952346096175077,-94,-82,-88,-84,-58,23,93.52,79.72,84.29,50,4356877,35.61213076874958
57.86988523737405,9.526247927709727,-85,-48,-82,-77,-58,25,93.52,79.72,84.29,50,4167576,35.221571493237924
62.724129833580925,8.697878542691491,-79,-34,-75,-76,-63,32,93.52,79.72,84.29,50,4006677,36.93043936344002
44.185222996872774,9.575950090810823,-79,-37,-75,-76,-63,31,93.52,79.72,84.29,50,4370988,37.18009069393174
49.23827624548402,10.006702171020306,-80,-38,-75,-76,-64,30,93.52,79.72,84.29,50,4195499,36.095875669838236
52.23697341925004,9.344006663005716,-81,-41,-76,-77,-65,30,93.52,79.72,84.29,50,4381637,36.91369052689451
67.79375046989253,7.140544098857204,-96,-93,-86,-91,-90,40,93.52,79.72,84.29,50,4375774,35.660245784530595
77.76731786551211,10.255212986525777,-96,-94,-91,-88,-66,25,93.52,79.72,84.29,50,4368381,35.30647155597895
65.4577488041411,9.443410989207905,-86,-42,-83,-78,-62,26,87.96,76.39,80.45,50,4071106,35.49645525858051
69.64929789233338,10.139241272623224,-81,-27,-76,-77,-68,33,87.96,76.39,80.45,50,4385107,37.154645765611505
63.55249921859916,8.946389358196962,-81,-32,-76,-78,-67,32,91.67,78.61,83.01,50,4015241,37.662610149582754
50.34829122140846,10.006702171020306,-82,-37,-76,-78,-67,31,91.67,78.61,83.01,50,4380089,37.1076552815191
59.626028333612716,10.536858577431977,-81,-38,-75,-78,-67,31,91.67,78.61,83.01,50,4283241,38.83817899228955
71.50484531477423,8.73101331809222,-83,-39,-76,-78,-66,31,91.67,78.61,83.01,50,4376721,36.38576931952974
79.6062979002526,11.28239102394839,-95,-82,-90,-86,-62,24,91.67,78.61,83.01,50,4369411,34.22902462010003
75.96147260617235,12.657484203078665,-89,-48,-84,-80,-63,27,91.67,78.61,83.01,50,4267977,34.89355954993167
77.33656578530262,12.591214652277205,-85,-37,-78,-79,-69,35,91.67,72.78,76.28,50,4273265,36.102468684726375
79.2252479831442,12.044490858165169,-90,-40,-77,-79,-70,34,91.67,72.78,76.28,50,4187046,35.20970031142165
67.14762234957831,13.90003828060602,-90,-41,-77,-79,-70,33,91.67,72.78,76.28,50,4363049,34.54064893222153
67.09792018647721,13.419584037295444,-90,-42,-78,-79,-70,33,91.67,72.78,76.28,50,4058783,35.82425758719854
86.43206163280287,12.558079876876477,-81,-47,-79,-81,-69,32,91.67,72.78,76.28,50,4169142,36.16942832395418
98.97357412197898,14.695272890223528,-94,-85,-90,-87,-63,24,91.67,72.78,76.28,50,4257355,34.29514457054871
98.72506330647352,16.086933457054165,-87,-54,-86,-82,-65,27,91.67,72.78,76.28,50,4276093,35.785329746769584
101.93913652034428,10.934475882240731,-83,-46,-82,-82,-71,36,91.67,72.78,76.28,50,4621539,35.0005827606254
86.31608991890032,11.34866057474985,-84,-52,-84,-83,-72,35,91.67,71.11,76.28,37.5,4554228,35.984929593341796
86.96221803921455,12.309569061371006,-83,-51,-82,-82,-70,34,91.67,71.11,76.28,37.5,4492680,35.27454216731489
79.34121969704675,9.957000007919211,-81,-48,-80,-81,-69,32,91.67,71.11,76.28,37.5,4589240,34.308180176253764
92.11467561402797,10.752234617536718,-80,-45,-81,-81,-68,32,91.67,71.11,76.28,37.5,4501584,33.941248969827825
108.63236115129163,13.171073221789971,-95,-85,-91,-87,-63,24,91.67,71.11,76.28,37.5,4595815,35.591110576685764
99.17238277438337,10.354617312727965,-86,-51,-85,-80,-63,26,91.67,71.11,76.28,37.5,4737815,36.34246548935451
88.17163734134117,7.1074093234564755,-80,-40,-77,-78,-63,32,91.67,71.11,76.28,37.5,4509157,34.83977839564053
69.69900005543448,7.836374382272524,-79,-44,-74,-78,-63,31,85.19,67.22,71.79,37.5,4513770,34.51945228906942
58.41660903148609,5.748883532026566,-79,-43,-71,-77,-61,30,85.19,67.22,71.79,37.5,4625664,34.54329870999057
66.26955080145898,5.748883532026566,-77,-41,-68,-76,-61,29,85.19,67.22,71.79,37.5,4581466,34.465474446751976
46.769735478129675,6.129933449134955,-75,-37,-67,-74,-58,27,85.19,62.22,71.79,0,4595739,32.734901036054644
57.936154788175514,2.866158072163101,-90,-60,-81,-80,-55,22,85.19,62.22,71.79,0,4596412,31.74381994591611
42.197136472829,4.174981700491916,-83,-43,-78,-76,-58,25,85.19,62.22,71.79,0,4544016,32.24137970853218
43.920144793666935,3.1312362753689365,-75,-28,-64,-71,-53,28,85.19,62.22,71.79,0,4347494,31.40317779766102
38.32036775094365,3.24720798927149,-70,-23,-61,-67,-47,24,85.19,62.22,71.79,0,2838310,27.401980012994468
16.186337783256356,2.766753745960912,-52,-14,-32,-57,-37,19,85.19,62.22,71.79,0,2645871,21.760664445668386
29.771595697555444,1.623603994635745,-43,-2,-32,-51,-31,16,82.41,60.56,69.87,0,2610892,20.641500333685492
24.7185424489442,2.203462564148511,-30,-1,-24,-42,-24,11,74.54,55.83,64.42,0,2456896,20.422862108391183
20.659532462354836,0.5964259572131307,-32,3,1,-27,-10,6,74.54,55.83,64.42,0,2510462,19.946406838374156
12.889427630883771,0.8118019973178725,-19,1,2,-24,-15,6,74.54,55.83,64.42,0,1501584,20.17450321934872
12.740321141580488,0.6792628957149545,-15,0,-8,-29,-17,8,74.54,55.83,64.42,0,2527490,20.57365537669582
9.725056580114105,0.4473194679098481,-12,0,-12,-28,-16,7,74.54,55.83,64.42,0,2316456,21.825435858725978
7.720402668369971,0.46388685561021287,-7,1,8,-19,-8,4,74.54,55.83,64.42,0,2016227,20.819043524092802
5.748883532026566,0.28164559090620067,-7,-1,-9,-21,-8,4,69.91,53.06,61.22,0,1309774,21.894435005577986
9.294304499904621,0.09940432620218846,-13,-7,-26,-25,-9,5,69.91,53.06,61.22,0,1754659,20.385194637196836
3.9761730480875386,0.13253910160291796,-19,-5,-30,-26,-5,4,69.91,53.06,61.22,0,1349976,22.615146653154437
3.943038272686809,0.06626955080145898,-10,-2,2,-16,-9,3,69.91,53.06,61.22,0,2555832,21.781184193147524
4.141846925091186,0.08283693850182372,-8,-2,11,-20,-12,5,69.91,53.06,61.22,0,2630531,21.899421218594288
1.2922562406284501,0.016567387700364745,-10,-3,-1,-22,-12,6,69.91,53.06,61.22,0,2448979,21.813699850865728
1.5407670561339213,0.08283693850182372,-13,-5,-6,-23,-12,6,69.91,53.06,61.22,0,2279065,21.11919010161616
1.6070366069353803,0.06626955080145898,-6,5,20,-18,-15,5,69.91,50.83,58.65,0,1941314,21.930170897820272
0.8780715481193314,0,-4,23,22,-15,-14,4,69.91,50.83,58.65,0,1357417,22.145991026431258
1.027178037422614,0.03313477540072949,-5,16,23,6,1,0,69.91,50.83,58.65,0,925853,19.248908403280762
0.23194342780510643,0,-1,3,30,8,0,-1,37.04,31.11,35.9,0,693191,21.312233598241956
0,0,1,1,19,5,0,-1,27.78,25.56,29.49,0,667771,21.777529740904537
0,0,2,1,18,5,1,0,19.44,20.56,23.72,0,467832,22.17599012895094
0,0,0,-1,11,3,1,0,19.44,20.56,23.72,0,565949,23.83847130744686
0,0,3,1,16,4,1,0,19.44,20.56,23.72,0,574422,22.73058632540132
0,0,0,1,7,3,1,0,19.44,20.56,23.72,0,495631,22.329089218154692
0,0,3,2,26,11,1,-2,19.44,20.56,23.72,0,488779,27.599607603349163
0,0,3,-1,35,9,0,-1,19.44,20.56,23.72,0,505854,18.39647821691836
9.157891202217431,0.33918115563768264,-55,-43,-57,-57,-50,25,80.56,65.56,67.95,50,4362168,34.15444507570109
7.801166579666701,0,-54,-45,-54,-58,-50,26,80.56,65.56,67.95,50,4272867,45.676259095111185
3.391811556376826,0,-69,-55,-64,-67,-40,16,80.56,62.22,64.1,50,4356877,35.61213076874958
6.783623112753652,0,-47,-23,-47,-41,-34,16,80.56,62.22,64.1,50,4167576,35.221571493237924
6.105260801478287,0,-53,-32,-52,-57,-50,29,80.56,62.22,64.1,50,4006677,36.93043936344002
6.783623112753652,0,-52,-32,-52,-57,-51,26,80.56,62.22,64.1,50,4370988,37.18009069393174
10.853796980405845,0.33918115563768264,-45,-20,-50,-48,-49,24,80.56,62.22,64.1,50,4195499,36.095875669838236
0.33918115563768264,0,-34,-18,-44,-39,-39,18,78.7,61.11,62.82,50,4381637,36.91369052689451
1.0175434669130479,0,-81,-80,-70,-75,-80,38,78.7,61.11,62.82,50,4375774,35.660245784530595
1.3567246225507306,0,-66,-43,-63,-62,-42,15,78.7,61.11,62.82,50,4368381,35.30647155597895
0.6783623112753653,0,-57,-39,-57,-53,-42,20,78.7,61.11,62.82,50,4071106,35.49645525858051
0,0,-84,-83,-72,-75,-80,40,78.7,61.11,62.82,50,4385107,37.154645765611505
0,0.33918115563768264,-28,3,-34,-29,-40,17,78.7,61.11,62.82,50,4015241,37.662610149582754
1.3567246225507306,0,-40,-25,-46,-42,-40,20,78.7,57.78,62.82,25,4380089,37.1076552815191
0.33918115563768264,0,-42,-29,-49,-44,-42,21,78.7,57.78,62.82,25,4283241,38.83817899228955
1.0175434669130479,0,-42,-31,-47,-47,-39,21,78.7,57.78,62.82,25,4376721,36.38576931952974
0.6783623112753653,0,-58,-39,-54,-55,-33,13,78.7,57.78,62.82,25,4369411,34.22902462010003
2.0350869338260957,0,-47,-31,-48,-45,-30,16,78.7,57.78,62.82,25,4267977,34.89355954993167
1.0175434669130479,0,-46,-31,-49,-47,-39,24,78.7,57.78,62.82,25,4273265,36.102468684726375
